Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   17940/31368       cvision::Detection* std::__niter_base<cvision::Detection*>(cvision::Detection*) [230]
                0.00    0.00   17940/33792       cvision::Detection* std::__copy_move_a1<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*) [225]
                0.00    0.00   17940/17940       cvision::Detection* std::__niter_wrap<cvision::Detection*>(cvision::Detection* const&, cvision::Detection*) [351]
-----------------------------------------------
                0.00    0.00   17940/17940       void std::vector<cvision::Detection, std::allocator<cvision::Detection> >::_M_assign_aux<cvision::Detection const*>(cvision::Detection const*, cvision::Detection const*, std::forward_iterator_tag) [74]
[353]    0.0    0.00    0.00   17940         cvision::Detection* std::copy<cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*) [353]
                0.00    0.00   35880/35880       cvision::Detection const* std::__miter_base<cvision::Detection const*>(cvision::Detection const*) [219]
                0.00    0.00   17940/17940       cvision::Detection* std::__copy_move_a<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*) [352]
-----------------------------------------------
                0.00    0.00   17940/17940       void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [315]
[354]    0.0    0.00    0.00   17940         void std::_Destroy<cv::Mat>(cv::Mat*) [354]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [342]
[355]    0.0    0.00    0.00   17940         void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [355]
                0.00    0.00   17940/17940       void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [315]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~vector() [344]
[356]    0.0    0.00    0.00   17940         void std::_Destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*) [356]
                0.00    0.00   17940/17940       void std::_Destroy_aux<true>::__destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*) [316]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<float, std::allocator<float> >::~vector() [347]
[357]    0.0    0.00    0.00   17940         void std::_Destroy<float*>(float*, float*) [357]
                0.00    0.00   17940/17940       void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [317]
-----------------------------------------------
                0.00    0.00   15852/15852       void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [360]
[358]    0.0    0.00    0.00   15852         bool __gnu_cxx::operator!=<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&) [358]
                0.00    0.00   31704/72360       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::base() const [152]
-----------------------------------------------
                0.00    0.00   15852/15852       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*>(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*) [361]
[359]    0.0    0.00    0.00   15852         __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::operator+(long) const [359]
                0.00    0.00   15852/52032       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::__normal_iterator(cvision::Detection* const&) [178]
-----------------------------------------------
                0.00    0.00   15852/15852       void std::_Destroy<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [363]
[360]    0.0    0.00    0.00   15852         void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [360]
                0.00    0.00   15852/15852       bool __gnu_cxx::operator!=<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&) [358]
-----------------------------------------------
                0.00    0.00   15852/15852       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [362]
[361]    0.0    0.00    0.00   15852         __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*>(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*) [361]
                0.00    0.00   15852/31704       cvision::Detection* std::__niter_base<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [229]
                0.00    0.00   15852/15852       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::operator+(long) const [359]
-----------------------------------------------
                0.00    0.00   15852/15852       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::copy<__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [31]
[362]    0.0    0.00    0.00   15852         __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [362]
                0.00    0.00   31704/31704       cvision::Detection const* std::__niter_base<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [228]
                0.00    0.00   15852/31704       cvision::Detection* std::__niter_base<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [229]
                0.00    0.00   15852/33792       cvision::Detection* std::__copy_move_a1<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*) [225]
                0.00    0.00   15852/15852       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*>(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*) [361]
-----------------------------------------------
                0.00    0.00   15852/15852       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::operator=(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [14]
[363]    0.0    0.00    0.00   15852         void std::_Destroy<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [363]
                0.00    0.00   15852/15852       void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [360]
-----------------------------------------------
                0.00    0.00      59/15466       void std::__relocate_object_a<cvision::Detection, cvision::Detection, std::allocator<cvision::Detection> >(cvision::Detection*, cvision::Detection*, std::allocator<cvision::Detection>&) [473]
